day,open,high,low,close,volume
2024-06-06 10:59:00,10.94,10.95,10.93,10.93,234300
2024-06-06 11:00:00,10.94,10.94,10.93,10.93,351300
2024-06-06 11:01:00,10.93,10.94,10.93,10.93,149700
2024-06-06 11:02:00,10.94,10.94,10.92,10.92,215300
2024-06-06 11:03:00,10.92,10.93,10.92,10.92,98800
2024-06-06 11:04:00,10.93,10.93,10.92,10.92,149500
2024-06-06 11:05:00,10.92,10.93,10.92,10.93,299500
2024-06-06 11:06:00,10.93,10.94,10.93,10.93,77800
2024-06-06 11:07:00,10.93,10.94,10.93,10.94,80900
2024-06-06 11:08:00,10.94,10.94,10.93,10.93,61000
2024-06-06 11:09:00,10.94,10.94,10.92,10.93,286300
2024-06-06 11:10:00,10.93,10.95,10.93,10.94,318200
2024-06-06 11:11:00,10.94,10.95,10.93,10.93,125000
2024-06-06 11:12:00,10.95,10.95,10.93,10.94,80600
2024-06-06 11:13:00,10.95,10.95,10.94,10.95,121700
2024-06-06 11:14:00,10.94,10.95,10.94,10.94,76600
2024-06-06 11:15:00,10.94,10.95,10.94,10.95,72900
2024-06-06 11:16:00,10.95,10.95,10.93,10.94,334900
2024-06-06 11:17:00,10.93,10.95,10.93,10.94,197200
2024-06-06 11:18:00,10.94,10.95,10.94,10.94,184400
2024-06-06 11:19:00,10.95,10.95,10.94,10.94,248200
2024-06-06 11:20:00,10.94,10.95,10.94,10.94,723500
2024-06-06 11:21:00,10.95,10.95,10.93,10.94,413100
2024-06-06 11:22:00,10.93,10.94,10.93,10.93,201300
2024-06-06 11:23:00,10.93,10.94,10.92,10.92,297000
2024-06-06 11:24:00,10.93,10.93,10.92,10.92,309300
2024-06-06 11:25:00,10.92,10.93,10.92,10.92,246800
2024-06-06 11:26:00,10.92,10.93,10.92,10.93,355600
2024-06-06 11:27:00,10.92,10.93,10.92,10.93,127600
2024-06-06 11:28:00,10.92,10.93,10.92,10.92,107400
2024-06-06 11:29:00,10.93,10.93,10.92,10.92,228500
2024-06-06 11:30:00,10.93,10.94,10.92,10.94,201900
2024-06-06 13:01:00,10.94,10.94,10.92,10.93,899800
2024-06-06 13:02:00,10.93,10.94,10.93,10.94,106200
2024-06-06 13:03:00,10.94,10.94,10.93,10.94,38300
2024-06-06 13:04:00,10.94,10.94,10.93,10.94,165700
2024-06-06 13:05:00,10.93,10.95,10.93,10.95,359100
2024-06-06 13:06:00,10.95,10.95,10.93,10.93,309100
2024-06-06 13:07:00,10.94,10.95,10.93,10.95,98400
2024-06-06 13:08:00,10.95,10.96,10.94,10.95,652001
2024-06-06 13:09:00,10.96,10.96,10.95,10.96,108900
2024-06-06 13:10:00,10.95,10.96,10.95,10.96,87300
2024-06-06 13:11:00,10.96,10.96,10.95,10.96,742000
2024-06-06 13:12:00,10.96,10.97,10.95,10.96,711776
2024-06-06 13:13:00,10.96,10.98,10.96,10.97,1505100
2024-06-06 13:14:00,10.96,10.97,10.95,10.95,576200
2024-06-06 13:15:00,10.95,10.96,10.94,10.95,533600
2024-06-06 13:16:00,10.94,10.95,10.94,10.95,165700
2024-06-06 13:17:00,10.94,10.95,10.94,10.95,102500
2024-06-06 13:18:00,10.95,10.95,10.94,10.95,98600
2024-06-06 13:19:00,10.95,10.95,10.93,10.93,412200
2024-06-06 13:20:00,10.93,10.94,10.92,10.93,1503700
2024-06-06 13:21:00,10.93,10.93,10.92,10.93,241200
2024-06-06 13:22:00,10.93,10.94,10.92,10.93,123500
2024-06-06 13:23:00,10.93,10.93,10.92,10.92,143400
2024-06-06 13:24:00,10.92,10.93,10.92,10.93,468100
2024-06-06 13:25:00,10.92,10.93,10.92,10.92,370200
2024-06-06 13:26:00,10.92,10.93,10.92,10.93,62200
2024-06-06 13:27:00,10.93,10.93,10.92,10.92,145300
2024-06-06 13:28:00,10.93,10.93,10.92,10.92,93700
2024-06-06 13:29:00,10.93,10.93,10.92,10.93,154700
2024-06-06 13:30:00,10.93,10.94,10.92,10.93,357200
2024-06-06 13:31:00,10.94,10.94,10.93,10.94,256600
2024-06-06 13:32:00,10.94,10.94,10.92,10.93,458200
2024-06-06 13:33:00,10.93,10.93,10.92,10.93,104900
2024-06-06 13:34:00,10.93,10.93,10.92,10.93,176500
2024-06-06 13:35:00,10.93,10.93,10.92,10.92,149300
2024-06-06 13:36:00,10.93,10.93,10.92,10.92,413500
2024-06-06 13:37:00,10.92,10.92,10.91,10.92,596800
2024-06-06 13:38:00,10.91,10.92,10.91,10.91,429400
2024-06-06 13:39:00,10.91,10.92,10.9,10.92,372600
2024-06-06 13:40:00,10.91,10.92,10.91,10.91,340200
2024-06-06 13:41:00,10.92,10.92,10.91,10.92,95800
2024-06-06 13:42:00,10.91,10.92,10.91,10.92,88100
2024-06-06 13:43:00,10.92,10.92,10.9,10.9,595300
2024-06-06 13:44:00,10.91,10.91,10.9,10.91,145400
2024-06-06 13:45:00,10.9,10.91,10.9,10.9,343700
2024-06-06 13:46:00,10.91,10.92,10.9,10.9,410200
2024-06-06 13:47:00,10.91,10.91,10.9,10.91,1237700
2024-06-06 13:48:00,10.91,10.91,10.9,10.9,82400
2024-06-06 13:49:00,10.9,10.91,10.9,10.9,313100
2024-06-06 13:50:00,10.9,10.9,10.89,10.89,821100
2024-06-06 13:51:00,10.9,10.9,10.89,10.9,228900
2024-06-06 13:52:00,10.9,10.9,10.89,10.9,188400
2024-06-06 13:53:00,10.9,10.91,10.89,10.9,196200
2024-06-06 13:54:00,10.91,10.91,10.9,10.91,162500
2024-06-06 13:55:00,10.9,10.91,10.9,10.9,259300
2024-06-06 13:56:00,10.9,10.91,10.9,10.91,237600
2024-06-06 13:57:00,10.91,10.91,10.9,10.91,295300
2024-06-06 13:58:00,10.9,10.91,10.9,10.91,78400
2024-06-06 13:59:00,10.9,10.91,10.89,10.9,360000
2024-06-06 14:00:00,10.9,10.91,10.89,10.89,203128
2024-06-06 14:01:00,10.9,10.9,10.89,10.89,1246800
2024-06-06 14:02:00,10.89,10.9,10.89,10.9,304900
2024-06-06 14:03:00,10.9,10.91,10.89,10.9,394700
2024-06-06 14:04:00,10.9,10.9,10.89,10.9,104800
2024-06-06 14:05:00,10.9,10.9,10.89,10.9,284800
2024-06-06 14:06:00,10.9,10.91,10.89,10.9,160578
2024-06-06 14:07:00,10.9,10.9,10.89,10.9,101200
2024-06-06 14:08:00,10.9,10.9,10.89,10.9,118700
2024-06-06 14:09:00,10.9,10.9,10.89,10.9,160100
2024-06-06 14:10:00,10.9,10.91,10.89,10.9,169400
2024-06-06 14:11:00,10.9,10.91,10.89,10.9,270300
2024-06-06 14:12:00,10.89,10.9,10.89,10.9,210300
2024-06-06 14:13:00,10.9,10.91,10.9,10.91,79500
2024-06-06 14:14:00,10.91,10.92,10.9,10.92,608000
2024-06-06 14:15:00,10.92,10.92,10.91,10.92,208400
2024-06-06 14:16:00,10.92,10.92,10.9,10.91,291200
2024-06-06 14:17:00,10.91,10.92,10.9,10.9,147500
2024-06-06 14:18:00,10.9,10.91,10.9,10.91,77990
2024-06-06 14:19:00,10.91,10.91,10.9,10.91,95400
2024-06-06 14:20:00,10.91,10.91,10.9,10.9,81800
2024-06-06 14:21:00,10.91,10.91,10.9,10.9,156600
2024-06-06 14:22:00,10.9,10.91,10.89,10.89,829110
2024-06-06 14:23:00,10.9,10.9,10.89,10.9,110800
2024-06-06 14:24:00,10.9,10.9,10.89,10.89,169200
2024-06-06 14:25:00,10.89,10.9,10.89,10.89,760453
2024-06-06 14:26:00,10.89,10.9,10.88,10.89,722219
2024-06-06 14:27:00,10.89,10.9,10.88,10.9,534881
2024-06-06 14:28:00,10.89,10.9,10.89,10.9,276936
2024-06-06 14:29:00,10.89,10.9,10.89,10.89,277500
2024-06-06 14:30:00,10.89,10.9,10.88,10.9,439990
2024-06-06 14:31:00,10.89,10.9,10.88,10.88,280500
2024-06-06 14:32:00,10.88,10.89,10.88,10.89,96700
2024-06-06 14:33:00,10.89,10.89,10.88,10.88,493900
2024-06-06 14:34:00,10.88,10.89,10.88,10.89,717200
2024-06-06 14:35:00,10.88,10.9,10.88,10.89,883900
2024-06-06 14:36:00,10.89,10.89,10.88,10.89,572700
2024-06-06 14:37:00,10.89,10.89,10.88,10.89,74900
2024-06-06 14:38:00,10.88,10.89,10.88,10.89,925700
2024-06-06 14:39:00,10.88,10.9,10.88,10.9,359200
2024-06-06 14:40:00,10.89,10.9,10.89,10.9,213200
2024-06-06 14:41:00,10.9,10.91,10.89,10.9,361300
2024-06-06 14:42:00,10.9,10.91,10.89,10.9,239085
2024-06-06 14:43:00,10.9,10.91,10.9,10.9,196200
2024-06-06 14:44:00,10.91,10.91,10.9,10.9,341800
2024-06-06 14:45:00,10.9,10.91,10.89,10.9,809715
2024-06-06 14:46:00,10.89,10.9,10.89,10.9,226900
2024-06-06 14:47:00,10.9,10.9,10.89,10.9,168100
2024-06-06 14:48:00,10.9,10.9,10.89,10.9,125400
2024-06-06 14:49:00,10.89,10.9,10.89,10.9,164007
2024-06-06 14:50:00,10.89,10.9,10.89,10.89,263400
2024-06-06 14:51:00,10.89,10.9,10.89,10.89,159100
2024-06-06 14:52:00,10.9,10.9,10.89,10.89,426736
2024-06-06 14:53:00,10.89,10.91,10.89,10.9,700283
2024-06-06 14:54:00,10.9,10.91,10.89,10.9,1023017
2024-06-06 14:55:00,10.9,10.91,10.9,10.9,378600
2024-06-06 14:56:00,10.91,10.91,10.89,10.9,1028215
2024-06-06 14:57:00,10.91,10.91,10.9,10.91,254800
2024-06-06 15:00:00,10.9,10.9,10.9,10.9,935500
2024-06-07 09:31:00,10.92,10.97,10.92,10.96,5058045
2024-06-07 09:32:00,10.95,10.96,10.94,10.95,1012500
2024-06-07 09:33:00,10.95,10.96,10.94,10.96,1134800
2024-06-07 09:34:00,10.96,10.96,10.95,10.96,869600
2024-06-07 09:35:00,10.96,10.96,10.95,10.95,305800
2024-06-07 09:36:00,10.96,10.96,10.94,10.95,1366800
2024-06-07 09:37:00,10.95,10.97,10.94,10.96,1351300
2024-06-07 09:38:00,10.96,10.97,10.95,10.97,795800
2024-06-07 09:39:00,10.97,10.98,10.96,10.98,1340400
2024-06-07 09:40:00,10.98,10.98,10.97,10.97,597107
2024-06-07 09:41:00,10.97,10.98,10.96,10.97,1263493
2024-06-07 09:42:00,10.97,10.98,10.96,10.97,1040600
2024-06-07 09:43:00,10.97,11.01,10.97,11.0,2555707
2024-06-07 09:44:00,11.0,11.01,10.98,11.0,2187500
2024-06-07 09:45:00,10.99,11.0,10.98,10.99,1035800
2024-06-07 09:46:00,10.98,10.99,10.97,10.98,742700
2024-06-07 09:47:00,10.98,10.98,10.97,10.97,533800
2024-06-07 09:48:00,10.98,10.98,10.96,10.96,1319900
2024-06-07 09:49:00,10.96,10.98,10.96,10.97,696700
2024-06-07 09:50:00,10.97,10.97,10.96,10.96,404000
2024-06-07 09:51:00,10.96,10.97,10.95,10.96,1598193
2024-06-07 09:52:00,10.95,10.96,10.95,10.96,229500
2024-06-07 09:53:00,10.96,10.96,10.95,10.96,613900
2024-06-07 09:54:00,10.96,10.97,10.95,10.96,375300
2024-06-07 09:55:00,10.97,10.97,10.95,10.96,468000
2024-06-07 09:56:00,10.95,10.96,10.94,10.95,1384007
2024-06-07 09:57:00,10.94,10.95,10.93,10.94,1394900
2024-06-07 09:58:00,10.94,10.95,10.93,10.94,316600
2024-06-07 09:59:00,10.94,10.95,10.94,10.95,328000
2024-06-07 10:00:00,10.95,10.95,10.94,10.94,326445
2024-06-07 10:01:00,10.95,10.96,10.94,10.96,559639
2024-06-07 10:02:00,10.96,10.97,10.95,10.96,448100
2024-06-07 10:03:00,10.96,10.98,10.96,10.97,749500
2024-06-07 10:04:00,10.96,10.97,10.95,10.96,572500
2024-06-07 10:05:00,10.96,10.97,10.95,10.96,551300
2024-06-07 10:06:00,10.96,10.97,10.95,10.96,391840
2024-06-07 10:07:00,10.95,10.97,10.95,10.96,615900
2024-06-07 10:08:00,10.96,10.96,10.95,10.95,134900
2024-06-07 10:09:00,10.95,10.96,10.95,10.95,355400
2024-06-07 10:10:00,10.96,10.96,10.95,10.95,247075
2024-06-07 10:11:00,10.96,10.96,10.95,10.95,79500
2024-06-07 10:12:00,10.96,10.97,10.95,10.97,474500
2024-06-07 10:13:00,10.97,10.97,10.96,10.97,451800
2024-06-07 10:14:00,10.96,10.98,10.96,10.98,478200
2024-06-07 10:15:00,10.97,11.0,10.97,10.99,2251600
2024-06-07 10:16:00,10.98,10.99,10.97,10.98,322200
2024-06-07 10:17:00,10.97,10.99,10.97,10.98,373540
2024-06-07 10:18:00,10.98,10.99,10.97,10.98,280143
2024-06-07 10:19:00,10.97,10.98,10.97,10.97,177000
2024-06-07 10:20:00,10.97,10.97,10.96,10.97,396000
2024-06-07 10:21:00,10.97,10.97,10.96,10.97,96100
2024-06-07 10:22:00,10.97,10.98,10.96,10.97,862900
2024-06-07 10:23:00,10.97,10.98,10.96,10.97,120700
2024-06-07 10:24:00,10.97,10.97,10.96,10.96,84800
2024-06-07 10:25:00,10.96,10.97,10.96,10.97,429100
2024-06-07 10:26:00,10.97,10.98,10.96,10.97,207336
2024-06-07 10:27:00,10.97,10.98,10.97,10.98,153000
2024-06-07 10:28:00,10.98,10.98,10.97,10.97,460700
2024-06-07 10:29:00,10.98,10.99,10.97,10.98,573200
2024-06-07 10:30:00,10.98,10.99,10.98,10.99,258900
2024-06-07 10:31:00,10.99,10.99,10.98,10.99,198400
2024-06-07 10:32:00,10.99,10.99,10.97,10.97,934900
2024-06-07 10:33:00,10.97,10.98,10.96,10.97,433864
2024-06-07 10:34:00,10.96,10.97,10.95,10.95,1152592
2024-06-07 10:35:00,10.96,10.97,10.95,10.95,265900
2024-06-07 10:36:00,10.96,10.96,10.95,10.96,140500
2024-06-07 10:37:00,10.96,10.96,10.95,10.95,191000
2024-06-07 10:38:00,10.95,10.96,10.95,10.95,200200
2024-06-07 10:39:00,10.96,10.96,10.94,10.94,1442785
2024-06-07 10:40:00,10.95,10.95,10.94,10.95,327600
2024-06-07 10:41:00,10.94,10.95,10.94,10.95,338800
2024-06-07 10:42:00,10.94,10.95,10.94,10.94,455000
2024-06-07 10:43:00,10.94,10.95,10.92,10.92,2233600
2024-06-07 10:44:00,10.93,10.94,10.92,10.93,608200
2024-06-07 10:45:00,10.93,10.95,10.93,10.94,565500
2024-06-07 10:46:00,10.95,10.95,10.94,10.95,239400
2024-06-07 10:47:00,10.95,10.95,10.94,10.95,153300
2024-06-07 10:48:00,10.95,10.95,10.93,10.94,452900
2024-06-07 10:49:00,10.93,10.94,10.93,10.94,205200
2024-06-07 10:50:00,10.93,10.94,10.93,10.94,263600
2024-06-07 10:51:00,10.93,10.94,10.93,10.93,84300
2024-06-07 10:52:00,10.94,10.94,10.93,10.94,390100
2024-06-07 10:53:00,10.94,10.94,10.93,10.93,398900
2024-06-07 10:54:00,10.93,10.94,10.93,10.93,96200
2024-06-07 10:55:00,10.94,10.95,10.93,10.94,304100
2024-06-07 10:56:00,10.94,10.95,10.93,10.94,221200
2024-06-07 10:57:00,10.93,10.94,10.93,10.94,152200
2024-06-07 10:58:00,10.94,10.95,10.93,10.93,207300
2024-06-07 10:59:00,10.93,10.94,10.92,10.92,977000
2024-06-07 11:00:00,10.92,10.93,10.92,10.93,218800
2024-06-07 11:01:00,10.93,10.93,10.92,10.93,300000
2024-06-07 11:02:00,10.92,10.93,10.92,10.93,139300
2024-06-07 11:03:00,10.92,10.93,10.92,10.93,81900
2024-06-07 11:04:00,10.92,10.94,10.92,10.94,372100
2024-06-07 11:05:00,10.94,10.94,10.93,10.94,88200
2024-06-07 11:06:00,10.93,10.94,10.93,10.94,23800
2024-06-07 11:07:00,10.93,10.94,10.93,10.94,153600
2024-06-07 11:08:00,10.94,10.94,10.93,10.94,52600
2024-06-07 11:09:00,10.94,10.94,10.93,10.93,130800
2024-06-07 11:10:00,10.93,10.94,10.93,10.93,85986
2024-06-07 11:11:00,10.93,10.94,10.92,10.92,892514
2024-06-07 11:12:00,10.93,10.93,10.92,10.92,56800
2024-06-07 11:13:00,10.93,10.93,10.91,10.92,1861400
2024-06-07 11:14:00,10.93,10.94,10.92,10.94,108800
2024-06-07 11:15:00,10.93,10.94,10.93,10.94,101600
2024-06-07 11:16:00,10.94,10.94,10.93,10.94,41100
2024-06-07 11:17:00,10.93,10.94,10.93,10.94,105700
2024-06-07 11:18:00,10.93,10.94,10.92,10.92,434600
2024-06-07 11:19:00,10.93,10.93,10.92,10.92,92600
2024-06-07 11:20:00,10.93,10.93,10.92,10.92,292900
2024-06-07 11:21:00,10.92,10.93,10.91,10.93,1258300
2024-06-07 11:22:00,10.92,10.92,10.91,10.92,163500
2024-06-07 11:23:00,10.92,10.92,10.91,10.91,286000
2024-06-07 11:24:00,10.91,10.92,10.91,10.91,394500
2024-06-07 11:25:00,10.92,10.92,10.91,10.92,200600
2024-06-07 11:26:00,10.92,10.93,10.91,10.93,229500
2024-06-07 11:27:00,10.93,10.93,10.92,10.93,165700
2024-06-07 11:28:00,10.93,10.93,10.92,10.92,86000
2024-06-07 11:29:00,10.93,10.93,10.92,10.92,264600
2024-06-07 11:30:00,10.92,10.94,10.92,10.94,617700
2024-06-07 13:01:00,10.94,10.95,10.93,10.94,779700
2024-06-07 13:02:00,10.94,10.94,10.92,10.93,243300
2024-06-07 13:03:00,10.93,10.94,10.92,10.93,261400
2024-06-07 13:04:00,10.93,10.94,10.92,10.94,235000
2024-06-07 13:05:00,10.93,10.94,10.92,10.93,272000
2024-06-07 13:06:00,10.93,10.93,10.92,10.93,469500
2024-06-07 13:07:00,10.93,10.93,10.92,10.92,232600
2024-06-07 13:08:00,10.92,10.93,10.92,10.92,159600
2024-06-07 13:09:00,10.92,10.93,10.92,10.93,132300
2024-06-07 13:10:00,10.93,10.94,10.92,10.94,481000
2024-06-07 13:11:00,10.94,10.94,10.92,10.93,620300
2024-06-07 13:12:00,10.93,10.93,10.92,10.93,165000
2024-06-07 13:13:00,10.92,10.93,10.92,10.93,83600
2024-06-07 13:14:00,10.92,10.93,10.92,10.92,95800
2024-06-07 13:15:00,10.92,10.93,10.92,10.93,125100
2024-06-07 13:16:00,10.92,10.93,10.91,10.91,1095000
2024-06-07 13:17:00,10.91,10.92,10.91,10.91,223300
2024-06-07 13:18:00,10.91,10.91,10.9,10.9,2639100
2024-06-07 13:19:00,10.9,10.91,10.9,10.9,933715
2024-06-07 13:20:00,10.9,10.91,10.89,10.89,1523785
2024-06-07 13:21:00,10.89,10.91,10.89,10.9,719915
2024-06-07 13:22:00,10.9,10.91,10.9,10.9,161900
2024-06-07 13:23:00,10.9,10.91,10.9,10.91,281000
2024-06-07 13:24:00,10.9,10.91,10.9,10.9,140400
2024-06-07 13:25:00,10.9,10.91,10.9,10.9,192500
2024-06-07 13:26:00,10.9,10.91,10.9,10.9,146700
2024-06-07 13:27:00,10.9,10.91,10.9,10.91,259100
2024-06-07 13:28:00,10.91,10.91,10.9,10.91,244900
2024-06-07 13:29:00,10.91,10.92,10.9,10.91,545600
2024-06-07 13:30:00,10.91,10.91,10.9,10.9,184900
2024-06-07 13:31:00,10.9,10.91,10.9,10.91,130500
2024-06-07 13:32:00,10.9,10.91,10.9,10.91,150800
2024-06-07 13:33:00,10.9,10.91,10.9,10.9,224900
2024-06-07 13:34:00,10.9,10.91,10.9,10.9,754313
2024-06-07 13:35:00,10.9,10.91,10.89,10.89,728987
2024-06-07 13:36:00,10.9,10.9,10.89,10.9,159900
2024-06-07 13:37:00,10.9,10.91,10.89,10.9,273239
2024-06-07 13:38:00,10.9,10.91,10.89,10.9,427600
2024-06-07 13:39:00,10.91,10.91,10.9,10.91,51200
2024-06-07 13:40:00,10.9,10.91,10.9,10.9,190100
2024-06-07 13:41:00,10.91,10.91,10.9,10.9,113000
2024-06-07 13:42:00,10.91,10.91,10.9,10.91,178600
2024-06-07 13:43:00,10.91,10.91,10.9,10.91,105200
2024-06-07 13:44:00,10.91,10.92,10.9,10.92,146600
2024-06-07 13:45:00,10.92,10.92,10.91,10.92,42200
2024-06-07 13:46:00,10.91,10.92,10.91,10.92,98300
2024-06-07 13:47:00,10.91,10.92,10.91,10.91,128900
2024-06-07 13:48:00,10.92,10.92,10.91,10.91,139900
2024-06-07 13:49:00,10.91,10.92,10.91,10.91,440400
2024-06-07 13:50:00,10.91,10.92,10.91,10.92,82700
2024-06-07 13:51:00,10.91,10.92,10.91,10.91,236000
2024-06-07 13:52:00,10.91,10.92,10.91,10.91,378300
2024-06-07 13:53:00,10.91,10.92,10.9,10.91,326300
2024-06-07 13:54:00,10.91,10.93,10.91,10.92,476800
2024-06-07 13:55:00,10.92,10.93,10.92,10.93,98300
2024-06-07 13:56:00,10.92,10.93,10.92,10.92,227900
2024-06-07 13:57:00,10.92,10.93,10.92,10.93,78900
2024-06-07 13:58:00,10.92,10.93,10.92,10.92,116700
2024-06-07 13:59:00,10.92,10.93,10.92,10.92,144400
2024-06-07 14:00:00,10.92,10.93,10.92,10.93,120900
2024-06-07 14:01:00,10.92,10.93,10.92,10.92,154800
2024-06-07 14:02:00,10.92,10.94,10.92,10.93,290890
2024-06-07 14:03:00,10.93,10.95,10.93,10.95,532900
2024-06-07 14:04:00,10.94,10.95,10.94,10.94,217800
2024-06-07 14:05:00,10.95,10.95,10.94,10.95,186800
2024-06-07 14:06:00,10.95,10.95,10.94,10.94,464300
2024-06-07 14:07:00,10.94,10.95,10.94,10.95,77500
2024-06-07 14:08:00,10.95,10.96,10.94,10.95,451400
2024-06-07 14:09:00,10.95,10.96,10.95,10.96,209700
2024-06-07 14:10:00,10.95,10.97,10.95,10.96,804700
2024-06-07 14:11:00,10.96,10.97,10.96,10.97,470800
2024-06-07 14:12:00,10.96,10.98,10.96,10.98,1161000
2024-06-07 14:13:00,10.97,10.98,10.97,10.97,450100
2024-06-07 14:14:00,10.97,10.98,10.97,10.97,467800
2024-06-07 14:15:00,10.98,10.98,10.97,10.98,326900
2024-06-07 14:16:00,10.97,10.98,10.96,10.97,667900
2024-06-07 14:17:00,10.97,10.98,10.97,10.98,198001
2024-06-07 14:18:00,10.97,10.98,10.97,10.97,228200
2024-06-07 14:19:00,10.97,10.98,10.97,10.98,984200
2024-06-07 14:20:00,10.97,10.98,10.97,10.98,670900
2024-06-07 14:21:00,10.98,10.99,10.97,10.98,898200
2024-06-07 14:22:00,10.98,11.0,10.98,10.99,1697200
2024-06-07 14:23:00,10.99,11.0,10.98,10.99,667500
2024-06-07 14:24:00,10.99,11.0,10.98,10.98,257000
2024-06-07 14:25:00,10.98,10.99,10.97,10.97,676600
2024-06-07 14:26:00,10.98,10.98,10.97,10.97,139100
2024-06-07 14:27:00,10.97,10.98,10.97,10.97,195600
2024-06-07 14:28:00,10.97,10.98,10.97,10.98,220700
2024-06-07 14:29:00,10.98,10.98,10.97,10.97,108900
2024-06-07 14:30:00,10.97,10.98,10.97,10.98,313100
2024-06-07 14:31:00,10.98,10.99,10.97,10.98,786988
2024-06-07 14:32:00,10.99,10.99,10.97,10.98,810700
2024-06-07 14:33:00,10.97,10.98,10.96,10.97,397800
2024-06-07 14:34:00,10.97,10.98,10.97,10.97,94800
2024-06-07 14:35:00,10.97,10.98,10.97,10.98,150366
2024-06-07 14:36:00,10.98,10.98,10.97,10.98,189000
2024-06-07 14:37:00,10.97,10.99,10.97,10.99,497500
2024-06-07 14:38:00,10.98,10.99,10.98,10.99,135100
2024-06-07 14:39:00,10.98,10.99,10.98,10.98,339200
2024-06-07 14:40:00,10.99,10.99,10.97,10.97,397600
2024-06-07 14:41:00,10.97,10.98,10.97,10.98,250900
2024-06-07 14:42:00,10.97,10.98,10.97,10.98,178500
2024-06-07 14:43:00,10.97,10.98,10.97,10.98,215700
2024-06-07 14:44:00,10.98,10.98,10.97,10.98,219400
2024-06-07 14:45:00,10.97,10.98,10.97,10.98,293800
2024-06-07 14:46:00,10.97,10.98,10.97,10.98,344600
2024-06-07 14:47:00,10.98,10.99,10.97,10.98,907300
2024-06-07 14:48:00,10.97,10.98,10.97,10.98,600500
2024-06-07 14:49:00,10.98,10.99,10.97,10.98,383600
2024-06-07 14:50:00,10.98,10.99,10.97,10.98,464600
2024-06-07 14:51:00,10.98,10.99,10.97,10.97,604100
2024-06-07 14:52:00,10.97,10.99,10.97,10.99,351700
2024-06-07 14:53:00,10.98,10.99,10.97,10.98,373500
2024-06-07 14:54:00,10.98,10.99,10.98,10.99,323800
2024-06-07 14:55:00,10.98,10.99,10.98,10.98,327400
2024-06-07 14:56:00,10.98,10.99,10.98,10.99,726094
2024-06-07 14:57:00,10.98,11.0,10.98,10.99,1655400
2024-06-07 15:00:00,10.99,10.99,10.99,10.99,1641700
2024-06-11 09:31:00,10.98,11.02,10.96,11.0,4849600
2024-06-11 09:32:00,11.0,11.01,10.97,10.98,1148300
2024-06-11 09:33:00,10.98,10.99,10.96,10.96,990700
2024-06-11 09:34:00,10.96,10.97,10.95,10.96,694800
2024-06-11 09:35:00,10.96,10.97,10.95,10.95,1080000
2024-06-11 09:36:00,10.96,10.96,10.95,10.95,868700
2024-06-11 09:37:00,10.95,10.97,10.94,10.97,852200
2024-06-11 09:38:00,10.97,10.98,10.96,10.98,843100
2024-06-11 09:39:00,10.98,10.98,10.95,10.96,979900
2024-06-11 09:40:00,10.96,10.97,10.94,10.95,1376300
2024-06-11 09:41:00,10.94,10.95,10.92,10.92,2583400
2024-06-11 09:42:00,10.92,10.93,10.91,10.92,680400
2024-06-11 09:43:00,10.93,10.93,10.89,10.91,6327800
2024-06-11 09:44:00,10.92,10.92,10.91,10.91,714400
2024-06-11 09:45:00,10.92,10.92,10.89,10.9,1717500
2024-06-11 09:46:00,10.89,10.91,10.88,10.88,2987400
2024-06-11 09:47:00,10.88,10.9,10.88,10.89,1490100
2024-06-11 09:48:00,10.88,10.89,10.85,10.87,4145800
2024-06-11 09:49:00,10.88,10.88,10.86,10.88,1118800
2024-06-11 09:50:00,10.88,10.89,10.87,10.87,913800
2024-06-11 09:51:00,10.88,10.88,10.85,10.86,2724300
2024-06-11 09:52:00,10.87,10.87,10.85,10.86,2452800
2024-06-11 09:53:00,10.85,10.86,10.84,10.84,2218077
2024-06-11 09:54:00,10.84,10.85,10.83,10.85,1861523
2024-06-11 09:55:00,10.85,10.85,10.83,10.83,1540000
2024-06-11 09:56:00,10.83,10.84,10.83,10.83,1304876
2024-06-11 09:57:00,10.83,10.84,10.82,10.83,1472924
2024-06-11 09:58:00,10.83,10.84,10.82,10.83,1134000
2024-06-11 09:59:00,10.83,10.84,10.82,10.84,789200
2024-06-11 10:00:00,10.84,10.84,10.82,10.82,1753100
2024-06-11 10:01:00,10.82,10.83,10.82,10.82,2187663
2024-06-11 10:02:00,10.83,10.83,10.79,10.79,5223377
2024-06-11 10:03:00,10.8,10.81,10.79,10.81,1622410
2024-06-11 10:04:00,10.81,10.83,10.8,10.82,1022580
2024-06-11 10:05:00,10.82,10.84,10.81,10.84,784602
2024-06-11 10:06:00,10.84,10.84,10.83,10.84,548800
2024-06-11 10:07:00,10.84,10.84,10.82,10.83,693598
2024-06-11 10:08:00,10.83,10.83,10.82,10.82,492300
2024-06-11 10:09:00,10.83,10.83,10.82,10.83,552500
2024-06-11 10:10:00,10.83,10.84,10.82,10.83,482400
2024-06-11 10:11:00,10.83,10.84,10.82,10.82,525900
2024-06-11 10:12:00,10.83,10.83,10.81,10.82,627400
2024-06-11 10:13:00,10.82,10.83,10.82,10.83,618400
2024-06-11 10:14:00,10.82,10.83,10.82,10.82,546000
2024-06-11 10:15:00,10.82,10.83,10.81,10.82,653000
2024-06-11 10:16:00,10.83,10.83,10.81,10.82,230800
2024-06-11 10:17:00,10.82,10.82,10.8,10.8,1178120
